doc,class
product_type-shirt color-red color-pattern color_group-pattern sleeve_style-short_sleeve fit-classicfit neckline-reverecollar neckline-button_collar fabric-woven fabric-cotton fabric-lycra,0
product_type-shirt color-blue color-pattern color_group-pattern sleeve_style-short_sleeve fit-classicfit neckline-collar cut-button fabric-viscose,0
product_type-shirt color-pattern color-gray color_group-pattern sleeve_style-long_sleeve fit-musclefit fit-fitted fabric-cotton fabric-lycra style-classic neckline-collar,0
product_type-shirt fabric-lace fabric-nylon fabric-lycra sleeve_style-short_sleeve style-classic fit-classicfit neckline-collar cut-button,0
product_type-shirt color-blue color-pattern color_group-dark sleeve_style-short_sleeve fit-musclefit fit-fitted fabric-cotton fabric-lycra style-classic neckline-collar cut-button cut-pocket,0
product_type-shirt color-pattern color_group-pattern sleeve_style-short_sleeve style-classic fit-classicfit neckline-collar cut-button fabric-viscose,0
product_type-shirt color-orange color-pattern sleeve_style-short_sleeve style-classic fit-classicfit neckline-collar fabric-viscose,0
product_type-shirt color-pattern color_group-pattern style-classic fit-classicfit neckline-collar cut-button sleeve_style-short_sleeve fabric-viscose,0
product_type-shirt color-red color-pattern sleeve_style-short_sleeve style-classic fit-classicfit neckline-collar cut-button fabric-viscose,0
product_type-shirt sleeve_style-short_sleeve style-classic fit-classicfit neckline-collar cut-button fabric-viscose,0
product_type-shirt color-red color-pattern sleeve_style-short_sleeve style-classic fit-classicfit neckline-collar cut-button fabric-viscose,0
product_type-shirt color-blue sleeve_style-short_sleeve style-classic fit-classicfit neckline-collar cut-button fabric-viscose,0
product_type-shirt color-red color-pattern color_group-pattern sleeve_style-short_sleeve style-classic fit-classicfit neckline-collar cut-button fabric-viscose,0
product_type-shirt color-red sleeve_style-short_sleeve style-classic fit-classicfit neckline-collar cut-button fabric-viscose,0
product_type-shirt color-blue color-pattern color_group-pattern sleeve_style-short_sleeve fit-musclefit fit-fitted fabric-cotton fabric-lycra style-classic neckline-collar cut-button,0
product_type-shirt color-pattern color_group-pattern sleeve_style-long_sleeve fit-classicfit neckline-reverecollar fabric-viscose,0
product_type-shirt color-pattern sleeve_style-short_sleeve style-classic fit-classicfit neckline-collar length-mini fabric-cotton,0
product_type-shirt color-pattern color_group-pattern sleeve_style-short_sleeve style-classic fit-classicfit neckline-collar fabric-cotton fabric-lycra,0
product_type-shirt color-pattern sleeve_style-sleeveless style-classic fit-classicfit neckline-collar cut-button fabric-cotton,0
product_type-shirt color-pattern color_group-pattern sleeve_style-short_sleeve style-classic fit-classicfit neckline-collar cut-button fabric-cotton fabric-lycra,0
product_type-shirt color-red color-pattern sleeve_style-short_sleeve fit-musclefit fit-fitted fabric-cotton fabric-lycra style-classic neckline-collar,0
product_type-shirt color-blue color-pattern color_group-dark color_group-pattern sleeve_style-long_sleeve style-classic fit-classicfit neckline-collar cut-pocket cut-button fabric-cotton,0
product_type-shirt color-pink color-pattern color_group-pattern sleeve_style-long_sleeve style-classic fit-classicfit neckline-collar cut-button cut-pocket fabric-cotton,0
product_type-shirt color-pattern color_group-pattern sleeve_style-long_sleeve style-classic fit-classicfit neckline-collar cut-button cut-pocket fabric-cotton,0
product_type-shirt color-pattern color_group-pattern sleeve_style-long_sleeve fit-classicfit cut-button_down cut-pocket neckline-collar fabric-cotton,0
product_type-shirt color-blue color-pattern color_group-pattern fabric-lace fabric-polyester sleeve_style-long_sleeve style-classic fit-classicfit neckline-collar cut-button,0
product_type-shirt color-green color-pattern color_group-pattern sleeve_style-short_sleeve style-classic fit-classicfit neckline-collar cut-button fabric-viscose,0
product_type-shirt sleeve_style-short_sleeve style-classic fit-classicfit neckline-collar cut-button color-pattern color-black color_group-dark fabric-viscose,0
product_type-shirt color-pattern color_group-pattern sleeve_style-short_sleeve style-classic fit-classicfit neckline-collar cut-button fabric-viscose,0
product_type-shirt sleeve_style-short_sleeve style-classic fit-classicfit neckline-collar cut-button fabric-viscose,0
product_type-shirt color-pattern color_group-pattern sleeve_style-short_sleeve style-classic fit-classicfit neckline-collar cut-button fabric-viscose,0
product_type-shirt color-pattern color-black color_group-pattern color_group-dark sleeve_style-short_sleeve style-classic fit-classicfit neckline-collar cut-button fabric-viscose,0
product_type-shirt color-red color-pattern sleeve_style-short_sleeve fit-classicfit neckline-reverecollar fabric-viscose,0
product_type-shirt color-pattern color_group-pattern sleeve_style-short_sleeve style-classic fit-classicfit neckline-collar fabric-viscose,0
product_type-shirt color-blue color-pattern color_group-pattern sleeve_style-short_sleeve style-classic fit-classicfit neckline-collar cut-button fabric-viscose,0
product_type-shirt color-red color-pattern sleeve_style-short_sleeve style-classic fit-classicfit neckline-collar cut-button fabric-viscose,0
product_type-shirt color-gray sleeve_style-long_sleeve fabric-denim fabric-cotton fabric-lycra style-classic fit-classicfit neckline-collar,0
product_type-shirt sleeve_style-long_sleeve style-classic fit-classicfit neckline-collar cut-button color-pattern fabric-cotton,0
product_type-shirt color-blue sleeve_style-long_sleeve style-classic fit-classicfit neckline-collar cut-button fabric-cotton fabric-lycra,0
product_type-shirt color-pattern neckline-collar length-mini fabric-mesh fabric-lycra fabric-polyester fit-regular,0
product_type-shirt color-pattern neckline-collar length-mini fabric-mesh fabric-lycra fabric-polyester fit-regular,0
product_type-shirt color-pattern neckline-collar length-mini fabric-mesh fabric-lycra fabric-polyester fit-regular,0
product_type-shirt color-pattern neckline-collar length-mini fabric-mesh fabric-lycra fabric-polyester fit-regular,0
product_type-shirt color-pattern neckline-collar length-mini fabric-mesh fabric-lycra fabric-polyester fit-regular,0
product_type-shirt color-pattern neckline-collar length-mini fabric-mesh fabric-lycra fabric-polyester fit-regular,0
product_type-shirt color-pattern neckline-collar length-mini fabric-mesh fabric-lycra fabric-polyester fit-regular,0
product_type-shirt style-sexy fit-slim color-purple color-pattern color_group-pattern length-mini neckline-collar sleeve_style-sleeveless sleeve_style-batwing sleeve_style-short_sleeve fabric-lycra fabric-cotton fabric-polyester,0
product_type-shirt fabric-viscose fabric-polyester sleeve_style-long_sleeve cut-button_down color-off_white color_group-pale,0
product_type-shirt color-pattern color_group-pattern sleeve_style-short_sleeve style-classic fit-classicfit neckline-collar cut-button fabric-viscose,0
product_type-shirt color-pattern color-off_white color_group-pale sleeve_style-long_sleeve fabric-denim fabric-viscose,0
product_type-shirt color-blue fabric-denim fabric-cotton fabric-lycra sleeve_style-long_sleeve fit-musclefit fit-fitted style-classic neckline-collar,0
product_type-shirt color-white color-pattern color_group-pale sleeve_style-short_sleeve style-classic fit-classicfit neckline-collar cut-button fabric-viscose,0
product_type-shirt fit-oversized fit-wideleg cut-pocket cut-cropped cut-flare style-chic color-black color_group-dark fabric-denim fabric-cotton,0
product_type-shirt fit-oversized color-pattern color-black color_group-pattern color_group-dark fabric-satin fabric-polyester fabric-lycra,0
product_type-shirt style-western fabric-denim fabric-cotton color-pattern color-gray color_group-pale length-midi,0
product_type-shirt fabric-viscose fabric-polyester color-off_white color_group-pale,0
product_type-shirt fabric-polyester color-blue,0
product_type-shirt fabric-viscose fabric-polyester color-pink,0
product_type-shirt color-pattern color-blue color_group-pattern sleeve_style-short_sleeve fabric-cotton,0
product_type-shirt color-pattern color-off_white color_group-pale sleeve_style-long_sleeve fabric-viscose,0
product_type-shirt style-classic color-blue fabric-denim fabric-viscose fabric-polyester,0
product_type-shirt color-pattern color-red color_group-pattern sleeve_style-long_sleeve fabric-cotton,0
product_type-shirt fit-oversized color-green color-pattern color_group-pattern cut-pocket neckline-point_collar,0
product_type-shirt neckline-point_collar neckline-button_collar cut-pleated fit-regular_fit color-white color_group-pale,0
product_type-shirt fit-oversized color-pink neckline-point_collar neckline-button_collar,0
product_type-shirt color-pattern color_group-pattern neckline-collar sleeve_style-long_sleeve cut-button fit-regular,0
product_type-shirt neckline-point_collar neckline-button_collar length-mini sleeve_style-short_sleeve cut-cropped fit-regular color-off_white color_group-pale,0
product_type-shirt fabric-denim color-blue color_group-bright color_group-cool_color cut-button_down cut-button cut-pocket neckline-button_collar fit-regular,0
product_type-shirt cut-cropped color-pattern color_group-pattern neckline-point_collar neckline-button_collar fit-relaxed,0
product_type-shirt sleeve_style-short_sleeve cut-ruffle neckline-button_collar fabric-doublelayer fit-relaxed color-pink color_group-pale,0
product_type-shirt fit-oversized color-pattern color-green color_group-cool_color neckline-reverecollar neckline-button_collar,0
product_type-shirt color-pattern color_group-pattern neckline-collar sleeve_style-long_sleeve cut-button fit-regular,0
product_type-shirt fit-oversized neckline-point_collar neckline-button_collar cut-pocket color-pink,0
product_type-shirt fit-long_line fit-relaxed fit-oversized fabric-denim neckline-point_collar neckline-button_collar color-blue,0
product_type-shirt fit-long_line color-pattern color-white color_group-pattern color_group-pale cut-button neckline-v_neck,0
product_type-shirt color-white color_group-pale cut-zipper cut-pocket cut-zipback neckline-point_collar neckline-button_collar fit-regular_fit,0
product_type-shirt fit-oversized color-pattern color_group-pattern neckline-button_collar cut-pocket,0
product_type-shirt fit-oversized color-pattern neckline-point_collar neckline-button_collar,0
product_type-shirt fit-oversized color-pattern color_group-pattern style-classic neckline-point_collar neckline-button_collar,0
product_type-shirt sleeve_style-long_sleeve fabric-stretchcotton fabric-woven neckline-point_collar fit-slim color-white color_group-pale,0
product_type-shirt activity-football neckline-crew_neck color-pattern color-blue color_group-pattern fit-relaxed fit-oversized,0
product_type-shirt cut-button color-black color_group-dark neckline-v_neck fit-regular,0
product_type-shirt fit-oversized color-pattern color_group-pattern style-classic neckline-point_collar cut-button,0
product_type-shirt color-yellow color-pattern color_group-dark color_group-pattern neckline-point_collar neckline-button_collar fit-oversized,0
product_type-shirt color-pattern color_group-pattern neckline-point_collar fit-regular,0
product_type-shirt fabric-cotton neckline-button_collar color-pattern color-white color_group-pale cut-pocket fit-regular_fit,0
product_type-shirt fit-oversized color-pattern color_group-pattern neckline-collar,0
product_type-shirt color-pattern color_group-pattern neckline-collar cut-button fit-relaxed,0
product_type-shirt fit-oversized color-pattern color_group-pattern neckline-point_collar,0
product_type-shirt cut-smock cut-pleated neckline-highneck fit-relaxed fit-oversized color-white color_group-pale,0
product_type-shirt color-pattern neckline-point_collar cut-concealedbutton fit-regular fit-loose fit-skinny,0
product_type-shirt color-pattern color_group-pattern cut-pocket neckline-point_collar neckline-button_collar fit-regular style-classic,0
product_type-shirt color-pattern color_group-pattern cut-button neckline-reverecollar sleeve_style-short_sleeve fit-relaxed fit-loose fit-oversized,0
product_type-shirt color-pink color-pattern color_group-pale color_group-pattern neckline-point_collar neckline-button_collar cut-ruffle cut-frill fit-regular_fit,0
product_type-shirt sleeve_style-short_sleeve cut-ruffle cut-frill color-off_white color_group-pale neckline-point_collar neckline-button_collar fit-regular_fit,0
product_type-shirt fit-oversized color-pattern color_group-pattern neckline-point_collar neckline-button_collar,0
product_type-shirt fabric-stretchcotton neckline-point_collar neckline-button_collar cut-pocket color-white color_group-pale,0
product_type-shirt fit-oversized color-pattern color_group-pattern neckline-point_collar neckline-button_collar,0
product_type-shirt color-pattern color-brown color_group-pattern neckline-v_neck cut-dip_hem fit-regular fit-loose fit-skinny,0
product_type-shirt color-pattern color_group-pattern neckline-point_collar neckline-button_collar fit-relaxed fit-straight,0
product_type-shirt color-pattern color_group-pattern neckline-button_collar fit-relaxed fit-slouchy fit-oversized,0
product_type-shirt neckline-button_collar sleeve_style-short_sleeve fit-relaxed color-black color_group-dark,0
product_type-shirt fabric-denim neckline-collar cut-pocket fit-regular color-blue color_group-bright color_group-cool_color,0
product_type-shirt fit-oversized color-off_white color_group-pale neckline-point_collar neckline-button_collar,0
product_type-shirt cut-cropped neckline-polo_neck neckline-button_collar fit-relaxed fit-oversized color-pink,0
product_type-shirt color-pattern color_group-pattern cut-cropped neckline-point_collar neckline-button_collar fit-regular,0
product_type-shirt cut-cropped fit-regular,0
product_type-shirt neckline-reverecollar cut-button cut-pocket fit-relaxed fit-oversized color-blue color_group-dark,0
product_type-shirt fit-relaxed fit-oversized color-pattern color-purple color_group-pattern color_group-dark neckline-button_collar cut-pocket,0
product_type-shirt fabric-denim neckline-point_collar neckline-button_collar fit-relaxed fit-oversized,0
product_type-shirt color-black color_group-dark neckline-point_collar neckline-button_collar fit-relaxed fit-oversized,0
product_type-shirt neckline-point_collar neckline-button_collar cut-pleated fit-regular_fit color-white color_group-pale,0
product_type-shirt fit-oversized color-pink neckline-point_collar neckline-button_collar,0
product_type-shirt neckline-point_collar neckline-button_collar length-mini sleeve_style-short_sleeve cut-cropped fit-regular color-off_white color_group-pale,0
product_type-shirt fabric-denim color-blue color_group-bright color_group-cool_color cut-button_down cut-button cut-pocket neckline-button_collar fit-regular,0
product_type-shirt cut-cropped color-pattern color_group-pattern neckline-point_collar neckline-button_collar fit-relaxed,0
product_type-shirt sleeve_style-short_sleeve cut-ruffle neckline-button_collar fabric-doublelayer fit-relaxed color-pink color_group-pale,0
product_type-shirt fit-oversized color-pattern color-green color_group-cool_color neckline-reverecollar neckline-button_collar,0
product_type-shirt color-pattern color_group-pattern neckline-collar sleeve_style-long_sleeve cut-button fit-regular,0
product_type-shirt fit-oversized neckline-point_collar neckline-button_collar cut-pocket color-pink,0
product_type-shirt fit-long_line fit-relaxed fit-oversized fabric-denim neckline-point_collar neckline-button_collar color-blue,0
product_type-shirt fit-long_line color-pattern color-white color_group-pattern color_group-pale cut-button neckline-v_neck,0
product_type-shirt color-white color_group-pale cut-zipper cut-pocket cut-zipback neckline-point_collar neckline-button_collar fit-regular_fit,0
product_type-shirt fit-oversized color-pattern color_group-pattern neckline-button_collar cut-pocket,0
product_type-shirt fit-oversized color-pattern neckline-point_collar neckline-button_collar,0
product_type-shirt fit-oversized color-pattern color_group-pattern style-classic neckline-point_collar neckline-button_collar,0
product_type-shirt sleeve_style-long_sleeve fabric-stretchcotton fabric-woven neckline-point_collar fit-slim color-white color_group-pale,0
product_type-shirt activity-football neckline-crew_neck color-pattern color-blue color_group-pattern fit-relaxed fit-oversized,0
product_type-shirt cut-button color-black color_group-dark neckline-v_neck fit-regular,0
product_type-shirt fit-oversized color-pattern color_group-pattern style-classic neckline-point_collar cut-button,0
product_type-shirt color-yellow color-pattern color_group-dark color_group-pattern neckline-point_collar neckline-button_collar fit-oversized,0
product_type-shirt color-pattern color_group-pattern neckline-point_collar fit-regular,0
product_type-shirt fabric-cotton neckline-button_collar color-pattern color-white color_group-pale cut-pocket fit-regular_fit,0
product_type-shirt fit-oversized color-pattern color_group-pattern neckline-collar,0
product_type-shirt color-pattern color_group-pattern neckline-collar cut-button fit-relaxed,0
product_type-shirt fit-oversized color-pattern color_group-pattern neckline-point_collar,0
product_type-shirt cut-smock cut-pleated neckline-highneck fit-relaxed fit-oversized color-white color_group-pale,0
product_type-shirt color-pattern neckline-point_collar cut-concealedbutton fit-regular fit-loose fit-skinny,0
product_type-shirt color-pattern color_group-pattern cut-pocket neckline-point_collar neckline-button_collar fit-regular style-classic,0
product_type-shirt color-pattern color_group-pattern cut-button neckline-reverecollar sleeve_style-short_sleeve fit-relaxed fit-loose fit-oversized,0
product_type-shirt color-pink color-pattern color_group-pale color_group-pattern neckline-point_collar neckline-button_collar cut-ruffle cut-frill fit-regular_fit,0
product_type-shirt sleeve_style-short_sleeve cut-ruffle cut-frill color-off_white color_group-pale neckline-point_collar neckline-button_collar fit-regular_fit,0
product_type-shirt fit-oversized color-pattern color_group-pattern neckline-point_collar neckline-button_collar,0
product_type-shirt fabric-stretchcotton neckline-point_collar neckline-button_collar cut-pocket color-white color_group-pale,0
product_type-shirt fit-oversized color-pattern color_group-pattern neckline-point_collar neckline-button_collar,0
product_type-shirt color-pattern color-brown color_group-pattern neckline-v_neck cut-dip_hem fit-regular fit-loose fit-skinny,0
product_type-shirt color-pattern color_group-pattern neckline-point_collar neckline-button_collar fit-relaxed fit-straight,0
product_type-shirt color-pattern color_group-pattern neckline-button_collar fit-relaxed fit-slouchy fit-oversized,0
product_type-shirt neckline-button_collar sleeve_style-short_sleeve fit-relaxed color-black color_group-dark,0
product_type-shirt fabric-denim neckline-collar cut-pocket fit-regular color-blue color_group-bright color_group-cool_color,0
product_type-shirt fit-oversized color-off_white color_group-pale neckline-point_collar neckline-button_collar,0
product_type-shirt cut-cropped neckline-polo_neck neckline-button_collar fit-relaxed fit-oversized color-pink,0
product_type-shirt color-pattern color_group-pattern cut-cropped neckline-point_collar neckline-button_collar fit-regular,0
product_type-shirt cut-cropped fit-regular,0
product_type-shirt neckline-reverecollar cut-button cut-pocket fit-relaxed fit-oversized color-blue color_group-dark,0
product_type-shirt fit-relaxed fit-oversized color-pattern color-purple color_group-pattern color_group-dark neckline-button_collar cut-pocket,0
product_type-shirt fabric-denim neckline-point_collar neckline-button_collar fit-relaxed fit-oversized,0
product_type-shirt color-black color_group-dark neckline-point_collar neckline-button_collar fit-relaxed fit-oversized,0
product_type-shirt color-pattern color_group-pattern neckline-collar cut-concealedbutton fit-regular,0
product_type-shirt neckline-point_collar neckline-button_collar fit-relaxed fit-loose fit-oversized color-white color_group-pale,0
product_type-shirt cut-button color-pattern color-black color_group-pattern color_group-dark neckline-v_neck fit-regular,0
product_type-shirt cut-pocket cut-button color-white color_group-pale sleeve_style-short_sleeve fit-relaxed fit-oversized,0
product_type-shirt fit-oversized color-pattern color_group-pattern style-classic neckline-point_collar cut-concealedbutton cut-pocket,0
product_type-shirt color-pattern neckline-collar cut-concealedbutton fit-regular,0
product_type-shirt fabric-denim style-western length-midi color-blue color_group-bright color_group-cool_color neckline-point_collar cut-pocket fit-regular fit-loose fit-skinny,0
product_type-shirt cut-cropped color-pattern color_group-pattern neckline-button_collar fit-regular fit-loose fit-skinny,0
product_type-shirt fabric-cotton style-classic neckline-point_collar sleeve_style-short_sleeve cut-button fit-regular,0
product_type-shirt color-pattern color_group-pattern neckline-collar cut-concealedbutton fit-regular,0
product_type-shirt neckline-point_collar neckline-button_collar fit-relaxed fit-loose fit-oversized color-white color_group-pale,0
product_type-shirt cut-button color-pattern color-black color_group-pattern color_group-dark neckline-v_neck fit-regular,0
product_type-shirt cut-pocket cut-button color-white color_group-pale sleeve_style-short_sleeve fit-relaxed fit-oversized,0
product_type-shirt fit-oversized color-pattern color_group-pattern style-classic neckline-point_collar cut-concealedbutton cut-pocket,0
product_type-shirt color-pattern neckline-collar cut-concealedbutton fit-regular,0
product_type-shirt fabric-denim style-western length-midi color-blue color_group-bright color_group-cool_color neckline-point_collar cut-pocket fit-regular fit-loose fit-skinny,0
product_type-shirt cut-cropped color-pattern color_group-pattern neckline-button_collar fit-regular fit-loose fit-skinny,0
product_type-shirt fabric-cotton style-classic neckline-point_collar sleeve_style-short_sleeve cut-button fit-regular,0
product_type-shirt fabric-denim fabric-viscose sleeve_style-long_sleeve color-blue style-classic,0
product_type-shirt color-pattern color-white color_group-pale fabric-polyester style-occasion sleeve_style-short_sleeve neckline-roundneck fit-regular,0
product_type-shirt color-pattern color-gray fabric-polyester sleeve_style-short_sleeve neckline-roundneck cut-cutout fit-regular,0
product_type-shirt sleeve_style-raglan_sleeve color-green color-pattern color_group-cool_color fabric-polyester neckline-roundneck style-occasion style-goingout cut-cuff fit-regular,0
product_type-shirt sleeve_style-raglan_sleeve color-green color-pattern color_group-cool_color fabric-polyester neckline-roundneck style-occasion style-goingout cut-cuff fit-regular,0
product_type-shirt sleeve_style-raglan_sleeve color-green color-pattern color_group-cool_color fabric-polyester neckline-roundneck style-occasion style-goingout cut-cuff fit-regular,0
product_type-shirt sleeve_style-raglan_sleeve color-green color-pattern color_group-cool_color fabric-polyester neckline-roundneck style-occasion style-goingout cut-cuff fit-regular,0
product_type-shirt neckline-v_neck neckline-collar color-pattern color_group-pattern style-occasion sleeve_style-long_sleeve sleeve_style-rollupsleeve fabric-cotton cut-button cut-cuff fit-regular,0
product_type-shirt neckline-v_neck neckline-collar color-pattern color_group-pattern style-occasion sleeve_style-long_sleeve sleeve_style-rollupsleeve fabric-cotton cut-button cut-cuff fit-regular,0
product_type-shirt neckline-v_neck neckline-collar color-pattern color_group-pattern style-occasion sleeve_style-long_sleeve sleeve_style-rollupsleeve fabric-cotton cut-button cut-cuff fit-regular,0
product_type-shirt neckline-v_neck neckline-collar color-pattern color_group-pattern style-occasion sleeve_style-long_sleeve sleeve_style-rollupsleeve fabric-cotton cut-button cut-cuff fit-regular,0
product_type-shirt activity-beach cut-button fit-relaxed fit-oversized color-white color_group-pale,0
product_type-shirt cut-button_down cut-button color-brown color-pattern neckline-v_neck fit-regular,0
product_type-shirt cut-button color-pattern color-white color_group-pattern color_group-pale neckline-v_neck fit-relaxed fit-oversized,0
product_type-shirt fabric-satin color-pattern color_group-pattern neckline-collar sleeve_style-long_sleeve cut-button fit-regular style-classic,0
product_type-shirt fit-oversized fabric-satin neckline-button_collar cut-pocket color-off_white color_group-pale,0
product_type-shirt cut-button color-black color_group-dark neckline-v_neck sleeve_style-short_sleeve fit-regular,0
product_type-shirt color-pattern color-blue color-white color_group-pattern color_group-pale cut-pocket cut-dip_hem neckline-point_collar neckline-button_collar fit-relaxed,0
product_type-shirt activity-beach cut-button fit-relaxed fit-oversized color-white color_group-pale,0
product_type-shirt cut-button_down cut-button color-brown color-pattern neckline-v_neck fit-regular,0
product_type-shirt cut-button color-pattern color-white color_group-pattern color_group-pale neckline-v_neck fit-relaxed fit-oversized,0
product_type-shirt fabric-satin color-pattern color_group-pattern neckline-collar sleeve_style-long_sleeve cut-button fit-regular style-classic,0
product_type-shirt fit-oversized fabric-satin neckline-button_collar cut-pocket color-off_white color_group-pale,0
product_type-shirt cut-button color-black color_group-dark neckline-v_neck sleeve_style-short_sleeve fit-regular,0
product_type-shirt color-pattern color-blue color-white color_group-pattern color_group-pale cut-pocket cut-dip_hem neckline-point_collar neckline-button_collar fit-relaxed,0
product_type-shirt color-pattern color-black color_group-pattern color_group-dark neckline-point_collar neckline-button_collar fit-relaxed fit-oversized,0
product_type-shirt neckline-point_collar sleeve_style-long_sleeve cut-button fit-regular fit-loose fit-skinny color-gray,0
product_type-shirt color-pattern color-black color_group-pattern color_group-dark neckline-point_collar neckline-button_collar fit-relaxed fit-oversized,0
product_type-shirt neckline-point_collar sleeve_style-long_sleeve cut-button fit-regular fit-loose fit-skinny color-gray,0
product_type-shirt neckline-v_neck neckline-collar color-pink color-pattern style-occasion sleeve_style-capsleeve fabric-cotton cut-ruffle cut-button fit-regular_fit,0
product_type-shirt neckline-v_neck neckline-collar color-pink color-pattern style-occasion sleeve_style-capsleeve fabric-cotton cut-ruffle cut-button fit-regular,0
product_type-shirt cut-cropped color-pattern color_group-pattern neckline-point_collar neckline-button_collar sleeve_style-long_sleeve fit-regular,0
product_type-shirt color-white color_group-pale neckline-crewneck sleeve_style-short_sleeve fit-relaxed fit-oversized,0
product_type-shirt cut-cropped color-pattern neckline-point_collar neckline-button_collar fit-oversized,0
product_type-shirt cut-cropped color-pattern color_group-pattern neckline-point_collar neckline-button_collar sleeve_style-long_sleeve fit-regular,0
product_type-shirt color-white color_group-pale neckline-crewneck sleeve_style-short_sleeve fit-relaxed fit-oversized,0
product_type-shirt cut-cropped color-pattern neckline-point_collar neckline-button_collar fit-oversized,0
product_type-shirt fabric-cotton sleeve_style-short_sleeve style-stylish color-pattern color-black color_group-dark,0
product_type-shirt fabric-cotton sleeve_style-short_sleeve style-stylish color-pattern color-black color_group-dark,0
product_type-shirt fabric-cotton sleeve_style-short_sleeve style-stylish color-pattern color-black color_group-dark,0
product_type-shirt fabric-cotton sleeve_style-short_sleeve style-stylish color-pattern color-black color_group-dark,0
product_type-shirt fabric-cotton sleeve_style-short_sleeve style-stylish color-pattern color-black color_group-dark,0
product_type-shirt fabric-cotton sleeve_style-short_sleeve style-stylish color-pattern color-red,0
product_type-shirt fabric-cotton sleeve_style-short_sleeve style-stylish color-pattern color-red,0
product_type-shirt fabric-cotton sleeve_style-short_sleeve style-stylish color-pattern color-red,0
product_type-shirt fabric-cotton sleeve_style-short_sleeve style-stylish color-pattern color-red,0
product_type-shirt fabric-cotton sleeve_style-short_sleeve style-stylish color-pattern color-red,0
product_type-shirt neckline-point_collar neckline-button_collar cut-pleated fit-regular color-white color_group-pale,0
product_type-shirt sleeve_style-short_sleeve cut-ruffle neckline-button_collar fabric-doublelayer fit-relaxed color-pink color_group-pale color_group-warm_color,0
product_type-shirt sleeve_style-short_sleeve cut-ruffle cut-frill color-off_white color_group-pale neckline-point_collar neckline-button_collar fit-regular,0
product_type-shirt fit-oversized color-off_white color_group-pale neckline-point_collar neckline-button_collar,0
product_type-shirt neckline-point_collar neckline-button_collar cut-pleated fit-regular color-white color_group-pale,0
product_type-shirt sleeve_style-short_sleeve cut-ruffle neckline-button_collar fabric-doublelayer fit-relaxed color-pink color_group-pale color_group-warm_color,0
product_type-shirt sleeve_style-short_sleeve cut-ruffle cut-frill color-off_white color_group-pale neckline-point_collar neckline-button_collar fit-regular,0
product_type-shirt fit-oversized color-off_white color_group-pale neckline-point_collar neckline-button_collar,0
product_type-shirt cut-peplum cut-peplum_hem color-blue color-pattern color_group-dark color_group-pattern style-feminine style-classic fabric-flannel fabric-cotton fit-classicfit fit-skinny,0
product_type-shirt cut-tieback cut-cropped cut-cutout color-white color_group-pale fabric-cotton sleeve_style-sleeveless style-feminine,0
product_type-shirt style-classic style-feminine color-brown color-pattern color_group-pale color_group-pattern fit-slouchy fit-relaxed cut-pocket cut-button fabric-viscose,0
product_type-shirt style-classic style-feminine color-brown color-pattern color_group-pale color_group-pattern fit-slouchy fit-relaxed cut-pocket cut-button fabric-viscose,0
product_type-shirt style-classic style-feminine color-pattern color-brown color_group-pattern color_group-pale fit-slouchy fit-relaxed cut-pocket cut-button fabric-viscose,0
product_type-shirt style-classic style-feminine color-brown color-pattern color_group-pale color_group-pattern fit-slouchy fit-relaxed cut-pocket cut-button fabric-viscose,0
product_type-shirt color-pattern color-white color_group-pale sleeve_style-short_sleeve cut-buttonup cut-cropped fit-relaxed fit-loose style-classic neckline-collar fabric-viscose,0
product_type-shirt color-pattern color-white color_group-pale sleeve_style-short_sleeve cut-buttonup cut-cropped fit-relaxed fit-loose style-classic neckline-collar fabric-viscose,0
product_type-shirt color-pattern color-white color_group-pale sleeve_style-short_sleeve cut-buttonup cut-cropped fit-relaxed fit-loose style-classic neckline-collar fabric-viscose,0
product_type-shirt style-classic style-feminine color-pattern color-brown color_group-pattern color_group-pale fit-slouchy fit-relaxed cut-pocket cut-button fabric-viscose,0
product_type-shirt color-pattern color-white color_group-pale sleeve_style-short_sleeve cut-buttonup cut-cropped fit-relaxed fit-loose style-classic neckline-collar fabric-viscose,0
product_type-shirt color-pattern color-white color_group-pale sleeve_style-short_sleeve cut-buttonup cut-cropped fit-relaxed fit-loose style-classic neckline-collar fabric-viscose,0
product_type-shirt color-pattern color-black color_group-dark sleeve_style-short_sleeve cut-buttonup cut-cropped fit-relaxed fit-loose style-classic neckline-collar fabric-viscose,0
product_type-shirt color-pattern color-black color_group-dark sleeve_style-short_sleeve cut-buttonup cut-cropped fit-relaxed fit-loose style-classic neckline-collar fabric-viscose,0
product_type-shirt color-pattern color-black color_group-dark sleeve_style-short_sleeve cut-buttonup cut-cropped fit-relaxed fit-loose style-classic neckline-collar fabric-viscose,0
product_type-shirt color-pattern color-black color_group-dark sleeve_style-short_sleeve cut-buttonup cut-cropped fit-relaxed fit-loose style-classic neckline-collar fabric-viscose,0
product_type-shirt color-pattern color-black color_group-dark sleeve_style-short_sleeve cut-buttonup cut-cropped fit-relaxed fit-loose style-classic neckline-collar fabric-viscose,0
product_type-shirt color-pattern color-black color_group-dark sleeve_style-short_sleeve cut-buttonup cut-cropped fit-relaxed fit-loose style-classic neckline-collar fabric-viscose,0
product_type-shirt color-pattern color-blue color_group-pattern color_group-dark style-classic fabric-cotton cut-pocket fit-fitted,0
