doc,class
product_type-shirt sleeve_style-short_sleeve sleeve_style-sleeveless sleeve_style-shortsleeve fit-relaxed length-short fabric-jersey fabric-spandex fabric-cotton neckline-collar cut-hood color-pattern color_group-pattern activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve sleeve_style-sleeveless sleeve_style-shortsleeve fit-relaxed length-short fabric-jersey fabric-spandex fabric-cotton neckline-collar cut-hood color-pattern color_group-pattern activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve sleeve_style-sleeveless sleeve_style-shortsleeve fit-relaxed length-short fabric-jersey fabric-spandex fabric-cotton neckline-collar cut-hood color-pattern color_group-pattern activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve sleeve_style-sleeveless sleeve_style-shortsleeve fit-relaxed length-short fabric-jersey fabric-spandex fabric-cotton neckline-collar cut-hood color-pattern color_group-pattern activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve sleeve_style-sleeveless sleeve_style-shortsleeve fit-relaxed length-short fabric-jersey fabric-spandex fabric-cotton neckline-collar cut-hood color-pattern color_group-pattern activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve sleeve_style-sleeveless sleeve_style-shortsleeve fit-relaxed length-short fabric-jersey fabric-spandex fabric-cotton neckline-collar cut-hood color-pattern color_group-pattern activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve sleeve_style-sleeveless sleeve_style-shortsleeve fit-relaxed length-short fabric-jersey fabric-spandex fabric-cotton neckline-collar cut-hood color-pattern color_group-pattern activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve sleeve_style-sleeveless sleeve_style-shortsleeve fit-relaxed length-short fabric-jersey fabric-spandex fabric-cotton neckline-collar cut-hood color-pattern color_group-pattern activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve sleeve_style-sleeveless sleeve_style-shortsleeve fit-relaxed length-short fabric-jersey fabric-spandex fabric-cotton neckline-collar cut-hood color-pattern color_group-pattern activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-black color_group-pattern color_group-pale color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-black color_group-pattern color_group-pale color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-black color_group-pattern color_group-pale color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-black color_group-pattern color_group-pale color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-black color_group-pattern color_group-pale color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-black color_group-pattern color_group-pale color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-black color_group-pattern color_group-pale color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-red color_group-pattern color_group-pale activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-red color_group-pattern color_group-pale activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-red color_group-pattern color_group-pale activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-red color_group-pattern color_group-pale activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-red color_group-pattern color_group-pale activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-red color_group-pattern color_group-pale activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-red color_group-pattern color_group-pale activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-black color-yellow color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-black color-yellow color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-black color-yellow color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-black color-yellow color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-black color-yellow color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-black color-yellow color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-black color-yellow color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-red color-yellow color_group-pattern activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-red color-yellow color_group-pattern activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-red color-yellow color_group-pattern activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-red color-yellow color_group-pattern activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-red color-yellow color_group-pattern activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-red color-yellow color_group-pattern activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-red color-yellow color_group-pattern activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-yellow color-black color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-yellow color-black color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-yellow color-black color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-yellow color-black color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-yellow color-black color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-yellow color-black color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-yellow color-black color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-red color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-red color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-red color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-red color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-red color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-red color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-red color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-gray color_group-pattern color_group-pale activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-gray color_group-pattern color_group-pale activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-gray color_group-pattern color_group-pale activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-gray color_group-pattern color_group-pale activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-gray color_group-pattern color_group-pale activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-gray color_group-pattern color_group-pale activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-gray color_group-pattern color_group-pale activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-blue color_group-pattern color_group-pale color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-blue color_group-pattern color_group-pale color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-blue color_group-pattern color_group-pale color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-blue color_group-pattern color_group-pale color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-blue color_group-pattern color_group-pale color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-blue color_group-pattern color_group-pale color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-blue color_group-pattern color_group-pale color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-blue color_group-pattern color_group-pale activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-blue color_group-pattern color_group-pale activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-blue color_group-pattern color_group-pale activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-blue color_group-pattern color_group-pale activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-blue color_group-pattern color_group-pale activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-blue color_group-pattern color_group-pale activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-blue color-yellow color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-blue color_group-pattern color_group-pale activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-blue color-yellow color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-blue color-yellow color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-blue color-yellow color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-blue color-yellow color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-blue color-yellow color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-blue color-yellow color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-blue color-yellow color_group-pattern activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-blue color-yellow color_group-pattern activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-blue color-yellow color_group-pattern activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-blue color-yellow color_group-pattern activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-blue color-yellow color_group-pattern activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-blue color-yellow color_group-pattern activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-blue color-yellow color_group-pattern activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-black color_group-pattern color_group-pale color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-black color_group-pattern color_group-pale color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-black color_group-pattern color_group-pale color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-black color_group-pattern color_group-pale color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-black color_group-pattern color_group-pale color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-black color_group-pattern color_group-pale color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-blue color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-black color_group-pattern color_group-pale color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-blue color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-blue color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-blue color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-blue color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-blue color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-blue color_group-pattern color_group-dark activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-red color_group-pattern color_group-pale activity-outdoor,0
product_type-shirt sleeve_style-short_sleeve length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color-red color_group-pattern color_group-pale activity-outdoor,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-black color_group-dark,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-black color_group-dark,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-black color_group-dark,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-black color_group-dark,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-black color_group-dark,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-black color_group-dark,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-blue,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-blue,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-blue,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-blue,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-blue,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-blue,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-gray,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-gray,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-gray,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-gray,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-gray,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-gray,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-purple,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-purple,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-purple,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-purple,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-purple,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-red,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-red,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-purple,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-red,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-red,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-red,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-red,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color_group-pale,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color_group-pale,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color_group-pale,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color_group-pale,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color_group-pale,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-white color_group-pale,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-blue color_group-dark,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-blue color_group-dark,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-blue color_group-dark,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-blue color_group-dark,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-blue color_group-dark,0
product_type-shirt length-short fabric-cotton neckline-collar cut-hood color-pattern color-blue color_group-dark,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-red color-black color-purple color-blue color-white color-yellow color_group-dark color_group-pale,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-red color-black color-purple color-blue color-white color-yellow color_group-dark color_group-pale,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-red color-black color-purple color-blue color-white color-yellow color_group-dark color_group-pale,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-red color-black color-purple color-blue color-white color-yellow color_group-dark color_group-pale,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-red color-black color-purple color-blue color-white color-yellow color_group-dark color_group-pale,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-red color-black color-purple color-blue color-white color-yellow color_group-dark color_group-pale,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-black color_group-dark,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-black color_group-dark,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-black color_group-dark,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-red color-black color-purple color-blue color-white color-yellow color_group-dark color_group-pale,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-black color_group-dark,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-black color_group-dark,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-black color_group-dark,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-black color_group-dark,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-blue,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-blue,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-blue,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-blue,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-blue,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-blue,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-blue,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-gray,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-gray,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-gray,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-gray,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-gray,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-gray,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-gray color_group-dark,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-gray color_group-dark,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-gray color_group-dark,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-gray,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-gray color_group-dark,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-green,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-gray color_group-dark,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-gray color_group-dark,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-gray color_group-dark,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-green,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-green,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-green,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-green,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-green,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-green,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-blue color_group-dark,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-blue color_group-dark,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-blue color_group-dark,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-blue color_group-dark,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-blue color_group-dark,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-purple,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-purple,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-purple,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-purple,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-red,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-purple,0
product_type-shirt fabric-cotton fabric-wrinkle sleeve_style-short_sleeve length-short neckline-collar cut-hood color-pattern color-purple,0
